0.0 0
0.100019 340
0.100019 340
0.200095 680
0.300198 1020
0.400301 1360
0.500373 1700
0.600509 1700
0.600509 680
0.80062 850
0.900724 986
1.00083 1103
1.10093 1207
1.201 1302
1.30107 1390
1.40115 1473
1.40121 1551
1.50125 1625
1.50131 1696
1.60135 1764
1.60141 1829
1.70145 1892
1.70152 1953
1.80153 2012
1.80159 2069
1.9016 2124
1.90166 2178
1.90172 2231
2.0017 2282
2.00176 2332
2.00183 2381
2.1018 2429
2.10187 2476
2.10193 2522
2.20188 2567
2.20194 2612
2.202 2656
2.30195 2699
2.30201 2741
2.30207 2783
2.40202 2824
2.40208 2864
2.40215 2904
2.40221 2943
2.50212 2982
2.50219 3020
2.50225 3058
2.50231 3095
2.60223 3132
2.60229 3168
2.60235 3204
2.60241 3240
2.7023 3275
2.70236 3310
2.70242 3344
2.70249 3378
2.80237 3412
2.80243 3445
2.80253 3478
2.80259 3478
2.80259 1360
3.0027 1445
3.00277 1525
3.10281 1600
3.10287 1672
3.20291 1741
3.20297 1807
3.30301 1870
3.30308 1931
3.40309 1990
3.40315 2048
3.50316 2104
3.50322 2158
3.50328 2211
3.60326 2263
3.60332 2314
3.60339 2363
3.70336 2411
3.70343 2458
3.70349 2505
3.80347 2551
3.80353 2596
3.80359 2640
3.90354 2683
3.9036 2726
3.90366 2768
4.00361 2809
4.00367 2850
4.00374 2890
4.0038 2930
4.10371 2969
4.10378 3007
4.10384 3045
4.1039 3082
4.20382 3119
4.20388 3156
4.20394 3192
4.20401 3228
4.30389 3263
4.30395 3298
4.30401 3333
4.30408 3367
4.40396 3401
4.40402 3434
4.40409 3467
4.40415 3500
4.50403 3533
4.50409 3565
4.50416 3597
4.50422 3629
4.50428 3660
4.60413 3691
4.6042 3722
4.60426 3753
4.60432 3783
4.60439 3813
4.70424 3843
4.7043 3873
4.70436 3902
4.70449 3902
4.70449 1530
4.90457 1605
4.90464 1677
5.00468 1745
5.00474 1811
5.10478 1874
5.10484 1935
5.20485 1994
5.20491 2051
5.30492 2107
5.30499 2161
5.30505 2214
5.40503 2266
5.40509 2317
5.40515 2366
5.50513 2414
5.50519 2461
5.50526 2507
5.60523 2553
5.6053 2598
5.60536 2642
5.7053 2685
5.70537 2728
5.70543 2770
5.80538 2811
5.80544 2852
5.8055 2892
5.80556 2931
5.90548 2970
5.90554 3008
5.9056 3046
5.90567 3083
6.00558 3120
6.00564 3157
6.00571 3193
6.00577 3229
6.10565 3264
6.10572 3299
6.10578 3334
6.10584 3368
6.20573 3402
6.20579 3435
6.20585 3468
6.20591 3501
6.3058 3534
6.30586 3566
6.30592 3598
6.30599 3630
6.40587 3661
6.40593 3661
6.40593 1360
6.60605 1445
6.60611 1525
6.70615 1600
6.70621 1672
6.80625 1741
6.80632 1807
6.90636 1870
6.90642 1931
7.00643 1990
7.00649 2048
7.1065 2104
7.10656 2158
7.10663 2211
7.2066 2263
7.20667 2314
7.20673 2363
7.30671 2411
7.30677 2458
7.30683 2505
7.40681 2551
7.40687 2596
7.40693 2640
7.50688 2683
7.50694 2726
7.50701 2768
7.60695 2809
7.60702 2850
7.60708 2890
7.60714 2930
7.70706 2969
7.70712 3007
7.70718 3045
7.70724 3082
7.80716 3119
7.80722 3156
7.80728 3192
7.80735 3228
7.90723 3263
7.90729 3298
7.90736 3333
7.90742 3367
8.00733 3401
8.0074 1360
8.20754 1445
8.20761 1525
